"","Series 1","Series 2","Series 3"
"75",3.64311962492866,0.16242785727633,3.8421136094737
"76",3.62184772789268,0.0073694257390664,3.63087617545221
"77",3.42449916844577,0.11416888752297,3.56437001461854
"78",3.41808531226772,0.242019350532384,3.71458860737374
"79",5.92071587941828,-0.977980981512707,4.72256960338018
"80",5.38883760645101,-0.69528363388082,4.53703014549609
"81",4.88783518497027,-0.585097355369202,4.1710193872121
"82",4.36125817346653,-0.457521947227647,3.80073784879866
"83",3.89564334482747,-0.349007385988444,3.46806662530369
"84",4.61199522201105,-0.739083400247027,3.70652769204145
"85",4.46887565669144,-0.042809612239924,4.41642864754351
"86",4.53222618241544,-0.160947782062319,4.33504547097023
"87",4.94755972521297,-0.565557380018607,4.25468278633116
"88",4.65262491071438,-0.0258715847859723,4.62092905614002
"89",4.29948474892527,0.0680898355734225,4.38290312256497
"90",4.75317569827948,1.54165805711119,6.64189531038771
"91",5.62698783342208,0.772148608264799,6.57296428595951
"92",6.11267585101183,2.65357150953281,9.36362539139021
"93",5.83419969039893,3.05546175056063,9.57751391349203
"94",5.41738030620258,2.91995269535621,8.99467936853919
"95",5.24841342185022,3.36799919195835,9.37462422331435
"96",5.13798639477221,2.98292718246091,8.79243690344186
"97",5.38176281475262,3.81619692200873,10.057070634809
"98",4.99030465044966,3.72367982138589,9.55226771056029
"99",5.17527806212506,4.12617164420018,10.2303428161918
"100",4.76950713445549,3.81818499210174,9.44725058344894
"101",4.34424839531579,3.54680694749118,8.6895205593915
"102",4.1145003244396,3.20949566643033,8.04652492756215
"103",3.79204806962509,2.94444814059382,7.39935704733445
"104",3.68376405115275,2.60881300483678,6.87987895084145
"105",3.489073311471,2.35604741198578,6.37551945531484
"106",3.32257313885071,2.30697578146418,6.14890053552051
"107",3.04070205944142,2.14627153697865,5.67014710797391
"108",3.17973048596628,2.01104202553642,5.64350284902963
"109",2.90773804128698,1.87712997240377,5.2074517663906
"110",2.69133415806376,1.72494897302335,4.80460755238572
"111",3.03506073574695,1.31414965715423,4.64505474139789
"112",2.88928872296171,1.44539845209842,4.66007854966597
"113",2.70021695153055,1.32237259167064,4.32028505734824
"114",2.60228955302855,1.27764700306702,4.16756334439429
"115",2.4277816978335,1.24945224528967,3.95851346366571
"116",2.49170036495511,1.23719497717426,4.00741547870052
"117",2.44222970012108,1.29542399653531,4.02928248200486
"118",2.33876378791084,1.20045447367225,3.80946729275706
"119",2.14578361549622,1.12277910854115,3.52132530101158
"120",2.79209368095632,0.587705323935181,3.51210455907333
"121",3.15223061799851,0.541204386039855,3.81527216171662
"122",2.9015116485681,0.501664326612975,3.51611178508894
"123",2.71118680118983,0.647317481176775,3.50422986045942
"124",2.50721128564685,0.663045496533734,3.31952308672803
"125",2.53836466172334,1.09420909721059,3.87890459022178
"126",2.34040449236817,1.02413897197077,3.59509995026375
"127",2.22381445566935,0.961800321763481,3.40213744517238
"128",2.06673321978134,0.879401317050866,3.14410735392631
"129",1.91310000011603,0.816960670499872,2.91397670787673
"130",1.92849640935855,0.662494945287137,2.74013371784902
"131",2.0718888275412,0.547702730307071,2.74289163751229
"132",1.90191415788855,0.512153494059433,2.52936480699837
"133",2.13282570312462,1.06140019764631,3.43317071824852
"134",2.38970718599382,0.827990791151107,3.40409714015946
"135",2.39248308853046,0.710463661089646,3.26288793881526
"136",2.21163062522171,0.700256581754374,3.06953055534348
"137",2.68793054601729,0.429843474105389,3.2145413569781
"138",2.48961142514009,0.398223112326386,2.97748342683091
"139",2.40389313723022,0.419248359295756,2.91752363712841
"140",3.04036998370391,0.0993586534855415,3.16209648239484
"141",2.85334789671024,0.0741697624349671,2.94421492412281
"142",3.46322275514182,0.0256183315398892,3.4946083435255
"143",3.89156727655286,-0.318265103966237,3.50165361123781
"144",3.87389428004757,-0.294398815782038,3.5132197357904
"145",4.42887195734912,-0.280933613841443,4.08469393180367
"146",4.08336363619497,-0.252794004141337,3.77366007304571
"147",4.85629889616926,-0.329157418856449,4.45304081335546
"148",4.36423044231672,-0.239485302203001,4.07083166624179
"149",4.15939546602916,-0.29423606233444,3.79892031464449
"150",5.34955112762795,2.27905283001701,8.14166949475133
"151",5.15279780632406,2.07166339995881,7.69083876497927
"152",4.95723442445285,2.48433383555948,8.00084712222427
"153",4.5345697807568,2.32052061931877,7.37749125986972
"154",6.69029233263039,0.893046180484316,7.78438309278228
"155",6.092876657032,1.09880248392128,7.43904404586541
"156",6.6367727300397,1.01857057601182,7.88464622206085
"157",6.00118843352791,1.10475232718266,7.35464510781921
"158",5.73423229777011,1.05371203557695,7.02515837435931
"159",6.11988477831346,0.582475549735332,6.83348854361282
"160",8.54080748860843,-0.771376703478174,7.59577671381221
"161",7.70959826543301,-0.595581571212042,6.9799380214057
"162",7.9460306825501,-0.506605142412578,7.32537744258165
"163",7.06627912972642,-0.326048396576762,6.66682997933252
"164",6.53355070779069,-0.015948695857837,6.51401160538384
"165",5.8242379872333,0.094615777478015,5.9401538829232
"166",5.362554852111,0.252949532543338,5.67244895656853
"167",5.42671541595652,0.0491106394833807,5.4868819538782
"168",5.1169409111183,0.0612581290769794,5.19198960901539
"169",4.69131968721449,0.180628722273424,4.91261195672536
"170",4.49545442189598,0.112741812108633,4.63357692620359
"171",4.04317732066798,0.203070727949266,4.29196379102287
"172",3.7061340929623,0.310348194459282,4.08634857616358
"173",4.97718419412141,-0.251718339395221,4.66879845180321
"174",4.80571642431702,-0.299588291792259,4.43868413745159
"175",4.34714009305523,-0.228127545233576,4.06765595793376
"176",6.55593535626743,-1.59987906296844,4.59588789354277
"177",6.07550526050247,-0.991254193586809,4.86109767681292
"178",5.41416172156231,-0.810090827538081,4.42170141137706
"179",5.07770934068602,-0.760706481206326,4.14575089277671
"180",4.56877016047934,-0.623663179565752,3.80470651279676
"181",6.11566482541139,-1.2722006030304,4.55706353999929
"182",5.96803678452477,-1.23689859261628,4.4526847781006
"183",5.39642427923399,-0.973173459135766,4.2041678059035
"184",4.89224317756816,-0.64600607127216,4.10080675577238
"185",4.68298220971646,-0.690905889522171,3.83653802084956
"186",4.18076507941134,-0.546893113464983,3.5107541490603
"187",3.90811211588251,-0.51880028175307,3.27251833917277
"188",3.76531927018357,0.0460392793742332,3.82172301644906
"189",4.08623310867723,0.0606740033796902,4.16056618117651
"190",3.95542373003418,-0.0319714086665479,3.91625484540591
"191",3.63584057141968,-0.0058958489786578,3.62861743555978
"192",3.75663995449951,-0.230308107791642,3.47448436363606
"193",3.36870248064414,-0.151815185697077,3.1827103163511
"194",3.05449143757841,-0.0923498918775587,2.94135152878952
"195",2.86120892473717,-0.0892371750863639,2.75188247459648
"196",3.29253652223086,-0.114724345416778,3.15198517222464
"197",3.69183451319158,-0.42286741584214,3.17377022653702
"198",3.3090902378589,-0.323166346679098,2.91317195096595
"199",2.96854698713666,-0.248596037406946,2.66398644650504
"200",2.71013286415882,-0.171790161436894,2.49966891232693
"201",2.92497506649239,-0.351881257886343,2.49387750251727
"202",2.80926155870092,-0.381515978353582,2.34185783883887
"203",3.08207501071001,-0.350644315212425,2.6524928527463
"204",3.36238591484729,-0.571633254288242,2.66206528711318
"205",3.21301671901374,-0.529354123181898,2.5644931961792
"206",3.1902972302496,-0.13669578285659,3.02282818302293
"207",2.92013235888203,-0.0194411272181279,2.8963146010537
"208",2.75885141328129,-0.0200462073611063,2.73429235829717
"209",2.64933696321568,0.268067818209695,2.97775281606468
"210",2.44809909870312,0.295838218273692,2.81053708700235
"211",2.22118285712025,0.298907808900746,2.58738146924375
"212",2.44550180362387,0.494915645586612,3.05183398075413
"213",2.23829105131753,0.47298147800209,2.8177511913569
"214",2.38215591638118,0.36788248939813,2.83285694536256
"215",2.35196401190897,0.327610284775804,2.75332666631229
"216",2.16643615606087,0.316465099684187,2.55414459605133
"217",2.12304439898331,0.225436686746807,2.39923190345836
"218",1.99935204258233,0.319379945403334,2.39063152496486
"219",1.87097018227811,0.348891962365489,2.2984054937514
"220",1.86361559653163,0.315559803282242,2.25021493774287
"221",1.81663204038407,0.356483753599334,2.2533682243357
"222",1.81166433826288,0.355255027633872,2.24689518267558
"223",2.0267096769089,0.141954054611526,2.20062074994248
"224",1.85512625458628,0.161340177929452,2.05278769894535
"225",1.71181386506078,0.164341756096865,1.91315260966546
"226",1.59535861126799,0.162248437996842,1.79413278525881
"227",1.75145569031865,0.595693015397942,2.48125246709951
"228",1.74384580598833,0.479965442108633,2.33186215595859
"229",2.75603429484337,1.9183924306287,5.10629957626243
"230",2.53765596954763,1.78961545260291,4.73015370785723
"231",2.49987451065735,1.70260022143942,4.58576795179967
"232",2.44920299905218,1.57235443213532,4.37552942368363
"233",2.78746634755285,1.14921688742683,4.19539754464092
"234",2.92777941141235,0.982012917830675,4.13086530240812
"235",2.70658895684336,1.01786080414798,3.95359289155044
"236",2.54601465909577,0.971034799653997,3.73565101307605
"237",2.52856490678077,0.84039479872776,3.55815128681445
"238",2.77419086778469,0.673389394878851,3.59917520904425
"239",2.53164853612795,0.658537007555934,3.33843688697704
"240",2.36457803015766,0.687257818474691,3.20655288595686
"241",2.23795887611965,0.790932593657737,3.20694800740355
"242",2.13679421399197,0.698306463881042,2.99230501128607
"243",1.97942590384817,0.661782424392133,2.79019028712528
"244",2.03207465498762,0.675662204098779,2.85984346542857
"245",2.42418904779275,0.846515717763621,3.46127430202478
"246",2.31291287244735,0.738196892189771,3.21729432165713
"247",2.19867662042312,0.775162808820003,3.1483458371745
"248",2.01904044892822,0.742375888215941,2.9285416792186
"249",1.89184133297648,0.751035138593262,2.81195120370977
"250",1.76647198593837,0.697050027393296,2.6204434949157
"251",2.32074372037574,0.600814398848694,3.05681481805411
"252",2.18547627385597,0.545002156478361,2.85317055069892
"253",2.04584027189571,0.520491134675931,2.68350555016953
"254",1.95713892399716,0.555764797727384,2.63801875227374
"255",1.84978763138612,0.496830943981777,2.45846628322607
"256",1.69491805952029,0.467835722542265,2.26807401997117
"257",1.58771641024698,0.471068545524569,2.16483297411506
"258",1.50761961836418,0.413901430023413,2.01469947615685
"259",1.43342195035018,0.386878231504207,1.90739508594224
"260",1.35091245783384,0.348607951142331,1.77799982083388
"261",1.25150418725516,0.324102888125028,1.64856985192642
"262",1.33979966737012,0.457922887898944,1.90081119338169
"263",1.53360537232852,0.296739555632391,1.89714760909495
"264",2.19016615322856,1.2265628533251,3.69285561531299
"265",2.81094361682676,1.45774329383554,4.59685738401168
"266",2.70846700548104,1.50463111737006,4.55182408927578
"267",2.47231625373455,1.39692931723042,4.1837254641051
"268",2.95443971013868,1.41261140127111,4.68506139084255
"269",3.59110218614401,0.891700547461196,4.6835443813176
"270",3.37245680254905,0.787486950116308,4.33722459921012
"271",3.04795211885018,0.759199200735044,3.97806396389323
"272",2.81881415860961,0.779323181565701,3.77358034064602
"273",2.76121575651529,0.835770748815012,3.78513711004241
"274",2.50727695899456,0.793767367305957,3.47973903459357
"275",2.62405080147376,0.605626941926992,3.36601785283276
"276",2.4951561403543,0.516617252266953,3.12807543903356
"277",2.909045924735,0.190861375627311,3.14287444570854
"278",2.68440949588401,0.180062496103532,2.90500806910664
"279",2.735240916406,0.0473191183893256,2.79321262194559
"280",2.57688948587941,0.0301412745054137,2.61381623239737
"281",3.39611105319694,-0.247023576394943,3.09347696956332
"282",3.18671602343147,0.0434788463463935,3.23998292618431
"283",3.04143450920271,0.0944839726903892,3.15718892791254
"284",3.12979424119886,-0.0577398113137781,3.05905591273184
"285",3.54488341618227,-0.308707027330677,3.16667956337224
"286",3.67129289599823,-0.507821935265268,3.04914893601302
"287",3.51062698505064,-0.306613608369273,3.134987826422
"288",4.22205564610538,-0.610621319455218,3.47396987163244
"289",3.80683179386884,-0.448601234750667,3.25724043268385
"290",3.47071180387064,-0.271627555840708,3.13793483718927
"291",3.54229068488063,0.504485893195552,4.16034758544639
"292",3.59269712504753,0.346391351621613,4.01706888262025
"293",3.24855593245678,0.356845945943063,3.68573584631323
"294",3.43301328410359,0.0856535663234246,3.53794937535667
"295",3.21253722984541,0.145720453812246,3.39106260240191
"296",2.93648915479162,0.248756764852876,3.24124660619599
"297",2.98288298133383,0.241926839038277,3.27927293854857
"298",3.41582319962216,-0.138862961084395,3.24569909409452
"299",3.07012940593594,-0.071609966355578,2.98239844169629
"300",3.08122217417643,-0.139788200348695,2.90996453742485
"301",2.87096981545814,0.0894038662704932,2.98050048268002
"302",3.25877934870454,-0.24524911485668,2.95831919741135
"303",2.95203923397032,-0.130942008389958,2.79161926395546
"304",2.7369737888612,-0.116078477384505,2.59476346163041
"305",3.47537739663739,-0.620384418971734,2.71533063156297
"306",3.22168834931853,-0.576815826368587,2.51501843713437
"307",2.91774365620783,-0.464051791166692,2.34922347433765
"308",2.64040610897621,-0.366509507942495,2.19138715014674
"309",2.45013521278809,-0.335641566641556,2.03893325614764
"310",2.46329770860166,0.0926466274787772,2.57680115478268
"311",2.30552732374511,0.0867516269801614,2.41180867355803
"312",2.09153908910639,0.106929977315347,2.22254138520324
"313",2.12122833486007,0.0131180289687175,2.13729952423383
"314",2.09975261048675,0.144596348123074,2.27690081613426
"315",2.04244717536175,0.155765946757298,2.23327950499676
"316",2.36927960921818,-0.0897379832578642,2.25933960783567
"317",2.37775928253785,0.00928687511462556,2.38913684002103
"318",2.20668721939821,0.0377321720917039,2.25291374356699
"319",2.51109262108832,0.238970092179922,2.80386020189238
"320",2.4375784022295,0.534578377625295,3.09250227550516
"321",2.21478391641942,0.513118560905533,2.84341689041044
"322",2.01760076755445,0.489472645539559,2.61726460413399
"323",2.14002075977793,0.383240943869402,2.60953777330124
"324",2.02982800989224,0.488186542443936,2.62791621293315
"325",1.87807411612006,0.489988009540686,2.4783693366124
"326",2.06462219139848,0.762207755303596,2.99841988363151
"327",2.09701440445544,0.829967208661934,3.11382571172023
"328",2.02531030765202,0.871416588234509,3.09290217273721
"329",2.06751928785779,0.793116461564292,3.0391839243397
"330",1.91673680977107,0.750188008502781,2.83580884256844
"331",1.82309163585257,0.750717778181684,2.74281270127934
"332",1.82230091408436,0.632319728431092,2.59696989252736
"333",1.70004074692537,0.584064701484824,2.41559141741686
"334",1.62103981731459,0.519056574778061,2.25694758431583
"335",1.62151001126801,0.41349636491724,2.12809361477998
"336",2.59694554759448,2.27093382036303,5.37911713521403
"337",2.83274968626687,2.80979220631023,6.27508868065531
"338",2.67002213976808,2.62853371478052,5.89029732030741
"339",2.6115613124347,2.36231467152773,5.5056856154893
"340",2.44336762449673,2.15370373233591,5.08191802104562
"341",2.25416557290839,1.98020481145823,4.68015857838747
"342",2.34493323021415,1.79601191865435,4.54526742150618
"343",2.85060464156636,1.27847601668917,4.4168940759793
"344",2.84410695247276,1.63932899737287,4.85248540822297
"345",3.91738299983259,3.86020054812498,8.64660064202257
"346",4.00442153424306,3.60547958206427,8.42157484933089
"347",4.18171400749646,4.2587367840967,9.39918726612713
"348",3.85572548253756,3.90517322499015,8.64004015251036
"349",3.81833449014456,3.54542336242416,8.16191159334796
"350",4.5171695033302,3.88731347687882,9.27960379822916
"351",4.35145477027621,4.01122663137146,9.26569782977697
"352",4.15449985770295,3.81161900992362,8.82419917573275
"353",4.58179401974745,3.07429103861327,8.34817642288411
"354",4.69273402933118,2.76880793228453,8.08486227706067
"355",4.73081254101688,2.47902638456548,7.76792296240059
"356",6.19078630026375,1.36086392361056,7.85801099388362
"357",5.62666151401989,1.4307158914688,7.37946340877697
"358",5.06550771582987,1.38123963757299,6.75769515030789
"359",5.16936659984151,1.33539259414524,6.80538580059238
"360",4.96618197179242,1.30995095775332,6.57103205731965
"361",4.51857320808142,1.28448703161983,6.09222687072631
"362",4.19158087852419,1.36929244529685,5.86913154173022
"363",4.23580400736178,1.07389043465898,5.55145108995576
"364",4.09396421834577,1.40538116547889,5.81572797619317
"365",3.86167249763294,1.46901185505898,5.66139163007689
"366",3.56766236395064,1.3835585547427,5.26269075548596
"367",3.43846948641667,1.19949381818723,4.90799607083837
"368",3.11558336816051,1.14200867930195,4.51468362897784
"369",3.02815293904016,0.981518500563165,4.23063310843288
"370",3.38806724278481,0.800028284354783,4.36819970726503
"371",3.10764239237912,0.789420784747368,4.0747793729052
"372",3.95681262589932,0.201245033753784,4.20336239764468
"373",3.58274958784007,0.227234359745709,3.86113946153281
"374",3.22989779074173,0.256490834906566,3.54413042357459
"375",2.91623812448739,0.276468195676089,3.25494546681209
"376",4.5691950159895,-0.234782143322225,4.28155818457929
"377",4.17834241499616,-0.172303768791882,3.96724923135776
"378",3.74782139660839,-0.0995709021718996,3.6258348673259
"379",3.58989637552722,-0.127337550930189,3.43389230660266
"380",3.48411879527381,0.036973507287007,3.52941586229803
"381",3.63445008020422,0.431262284539448,4.16279910741882
"382",3.34989967659297,0.452736132846013,3.90455679350163
"383",3.22677088992722,0.650785137565331,4.02406225224878
"384",3.17749134127568,0.699647890264296,4.03464554989992
"385",3.44370573599364,0.363366469769943,3.88887408877546
"386",4.12332108133652,0.0110900750060279,4.13690777915646
"387",3.85963990676927,0.191247274701299,4.09394120129073
"388",3.80686568017175,0.727090758771645,4.69764075804339
"389",3.554738128768,0.718234415596956,4.43466310342223
"390",3.35110534664258,0.874997277779038,4.42308399421591
"391",3.27454750250177,1.06370585810917,4.57771723359624
"392",2.99593757132006,1.00629976514053,4.22877781972266
"393",2.804010055394,0.963425830667371,3.98432449204854
"394",2.5481506411576,0.910915748638734,3.66413380713676
"395",3.02337131295739,0.847026823632562,4.06108273436967
"396",3.93467764378925,0.415153849706797,4.44329186882223
"397",4.26100904273568,0.373889789145156,4.71906974839483
"398",3.82783823512351,0.406061420344207,4.32531312249363
"399",3.51583446573094,0.415327925506244,4.02466195490177
"400",4.13593697531666,0.10155958270575,4.26035988140085
"401",3.72319286156453,0.148676465927222,3.90533971038124
"402",3.94127549870866,0.00147372512164101,3.94308099216894
"403",3.99025188650614,0.0282943700294045,4.02491594922762
"404",3.62917002720976,0.11871631405521,3.77461202687954
"405",3.27597202805148,0.179869424688532,3.49633406518469
"406",3.63182725212387,-0.0784550589447122,3.5357102125414
"407",3.65609351048261,-0.0814655939345121,3.556288197452
"408",3.430539824069,-0.093770982823985,3.31565890511983
"409",3.60939680174638,-0.184792772281564,3.38300306185438
"410",4.18970039447609,0.0119220997756708,4.20430642436706
"411",3.79801458544494,0.0513510018738923,3.86092584121483
"412",3.47652766715765,0.12710360369189,3.63224512211154
"413",3.67084949223078,0.0958721395734787,3.78830458509781
"414",3.29839975833978,0.136995743612536,3.46623629416744
"415",3.5366464457969,-0.149791619528692,3.35313339747318
"416",3.72229835393251,0.0935607124032904,3.83692166590744
"417",3.36392794533424,0.144112832351068,3.54048378504357
"418",3.08581340135326,0.181491490346428,3.30816266724064
"419",3.23096311993387,-0.0448213684383922,3.17605146347371
"420",4.67345441522695,-0.824261895989044,3.66363281355142
"421",4.24886285954334,-0.685780705411457,3.4086976478471
"422",3.80262901422699,-0.565385889799185,3.10996217183137
"423",3.56568118667272,-0.488208483134042,2.96756610360383
"424",3.91371395313452,-0.782078670187809,2.95557196063384
"425",4.15632341455941,-0.904636917108844,3.0480325848911
"426",3.80412541782682,-0.758828887512958,2.87446725175749
"427",3.54073210713946,-0.543446095043221,2.87494419580775
"428",3.41466381378088,-0.332673622950643,3.00709795103998
"429",3.11755856832172,-0.15935217724584,2.92233266786469
"430",2.87595634075849,-0.143262972335475,2.70044168347712
"431",3.23200458488742,-0.424358081594109,2.71211405042916
"432",2.90027026505217,-0.338513064573165,2.48555037235934
"433",2.81757962498996,-0.368664457301256,2.36592058971928
"434",2.54603818918456,-0.292070989599509,2.18821551661465
"435",2.98708167089388,-0.205736814450624,2.73502891860347
"436",2.95595459624584,-0.173958632013969,2.74283400282711
"437",2.70807684989997,-0.0644927282652421,2.62906537251621
"438",2.75874281602158,-0.0061008190099181,2.75126856681256
"439",2.64996886125863,0.11808073230756,2.79463219557759
"440",2.47354689395733,0.280745108795746,2.81749397777408
"441",2.92804175422246,-0.0283513224766794,2.89330791778973
"442",2.67216293304314,0.000528312462001912,2.67281018040367
"443",2.55295038360172,0.200571147262061,2.79867456200141
"444",2.40662636041334,0.342176990092994,2.82583500984096
"445",2.27407608812676,0.353642356962791,2.70733121379282
"446",2.10843514424068,0.390402566033406,2.58672602053679
"447",2.0065146280818,0.328026575198109,2.40838728915055
"448",1.94038127166194,0.340601555443671,2.35765982102227
"449",1.8920768212307,0.281573031603106,2.23703821171315
"450",2.0351016979295,0.184077009250991,2.26061854059566
"451",1.87182404410417,0.212418039688089,2.13206211419622
"452",2.19069529681512,0.731611871701921,3.08700929080411
"453",2.80148153181421,0.237948193670617,3.09299716200107
"454",3.11736352017701,0.0812118849289596,3.21685800865587
"455",2.84585559244971,0.114947788773955,2.98668068788797
"456",2.9942787726883,0.0704724275681632,3.08061611283121
"457",3.0387024232746,-0.0881553621804665,2.93070132621242
"458",3.04315818398612,0.0539086094963543,3.10920282180161
"459",3.30645856090903,-0.139226789753156,3.13588872077834
"460",3.24397155216865,0.289004706232241,3.59803765271187
"461",3.00428222891494,0.338053863959472,3.41843954471144
"462",2.76061189124392,0.379447983005862,3.22548206395978
"463",2.58293309446979,0.403772574908668,3.07760386633372
"464",2.69748230965412,0.570633950020875,3.39657866747991
"465",3.02287902070028,1.1011525743073,4.37192555759238
"466",3.77581985898262,0.759070455882834,4.70577397584061
"467",3.45683690750992,0.811786811909979,4.45137500591172
"468",3.80639347357043,0.941948620335191,4.96039570163847
"469",4.5691324633049,2.92756544630568,8.15575807633415
"470",4.20708169580579,2.82994419326784,7.67410933811731
"471",3.87679220103077,2.6035673452993,7.066480526421
"472",3.8172504263522,2.70836259047085,7.13532573995827
"473",3.53421190693863,2.47509968181419,6.56651163735032
"474",3.29887536770355,2.34483043671919,6.17157934539269
"475",3.90081790501474,2.90701659287888,7.46226866017294
"476",3.59518689217594,2.67338943219336,6.87041581086884
"477",3.68287942133827,2.85843173271008,7.18480778252001
"478",3.49797469585729,2.70314704533976,6.80966032899466
"479",3.41546666240734,2.44028038556384,6.40510849770118
"480",3.89197526447131,1.92279102477067,6.24762936151218
"481",3.54456684261149,1.8301648518523,5.78674255280873
"482",3.38554424938324,1.62220443631834,5.37294302409249
"483",3.30754808695955,1.91911931000539,5.65870388448759
"484",3.46960819422004,1.56913685362624,5.39199269177787
"485",3.2009332013186,1.53969278079367,5.08724510965167
"486",3.15680400997793,1.51846001744727,5.0171031871696
"487",3.40784587831409,1.52829767991276,5.28019739483623
"488",3.27491634307211,1.41636823762644,5.01014060764408
"489",3.22624366974794,1.23912389529757,4.74432194403523
"490",3.49679760437964,0.885968484978569,4.58221732217647
"491",3.17674730560178,0.867398008443223,4.23941591910754
"492",2.9673043568984,0.794926781480741,3.94118685661828
"493",2.95309364070179,1.18594087882365,4.40601621734133
"494",2.78682361761828,1.10955096678953,4.14615921213779
"495",2.54170706284982,1.03789270153402,3.81325252107195
"496",2.35411318683145,0.951237596528353,3.51949554646077
"497",2.19911204814882,0.890393485059225,3.28995293207089
"498",2.08725314260658,0.803428934146855,3.07155181886546
"499",2.28427784064875,0.547705840133852,2.95528446053788
"500",3.19902667255458,-0.0808369876802335,3.09999147904253
"501",2.96110857796835,-0.0451887932388275,2.90574678120415
"502",3.20556203761411,-0.0701071410040264,3.11967221817434
"503",3.17892753059728,-0.168182809819289,2.9728830255529
"504",3.04040147695732,-0.182724204918144,2.81654198500068
"505",3.04219268318172,-0.259477178068064,2.72430141484821
"506",2.96710236858397,-0.297029543409026,2.60320486133556
"507",2.86642631580852,-0.290155202663883,2.51095071647009
"508",2.93260486281836,0.275359362779473,3.26995374927231
"509",2.67091802269861,0.320261331907976,3.06327731131281
"510",2.42497675829773,0.336305943619685,2.83699265796701
