"","x"
"329",0.678889233368629
"330",1.07672641846155
"331",-1.21213605323449
"332",-0.543479598595686
"333",-0.409556886473705
"334",-0.824180489510384
"335",-3.50913198112701
"336",-2.31224174208542
"337",0.146092063967473
"338",0.727275932908
"339",0.722024797348708
"340",0
"341",1.99436809673352
"342",-2.42695709144578
"343",-1.30910960468795
"344",-3.5771325068283
"345",-2.45788102648878
"346",2.3060207087698
"347",0.454890852636902
"348",0.753583068870278
"349",4.11822899664154
"350",1.57258423054643
"351",0
"352",-2.29565317986102
"353",-0.874641144286836
"354",1.0196738020515
"355",3.13863138206707
"356",-0.28129413766147
"357",-0.423430413878845
"358",3.06430661120856
"359",-0.412371718386217
"360",0
"361",0.412371718386217
"362",-2.07907696690739
"363",-1.98026272961798
"364",1.69975763685712
"365",1.11733005981252
"366",-1.39862419747399
"367",0.28129413766147
"368",1.5331310746789
"369",2.99749962207949
"370",0.935210557027988
"371",-3.38098464163203
"372",0.685403642779225
"373",0.136518792534002
"374",0
"375",5.05426716766781
"376",-1.04303422788727
"377",0.261780254207888
"378",-1.58106060266423
"379",2.10257417057504
"380",0.259740405768571
"381",-1.04303422788727
"382",-0.262467342277084
"383",2.08069925059613
"384",2.29017642866847
"385",-3.45523815066597
"386",-1.57483569681394
"387",1.05264129869873
"388",1.42952401868266
"389",-0.387847932857088
"390",0.387847932857088
"391",-0.129115576361949
"392",0.258064659349122
"393",0.12878301844288
"394",-3.13751225677539
"395",3.90674681909098
"396",3.26662210676885
"397",-0.247524878854311
"398",0.371057939653596
"399",3.51764588007217
"400",0.238095350574152
"401",-1.19618651174997
"402",2.61297526362307
"403",0.117164629689093
"404",0.233918235317221
"405",-1.53034181398866
"406",-2.27964280923838
"407",1.32611949413839
"408",-2.54713588483151
"409",-0.616144894404869
"410",0.493219248931887
"411",-0.988883212924696
"412",2.8170876966696
"413",-0.120845936156844
"414",-1.95366409082784
"415",-2.87699642575334
"416",0
"417",1.01010959865038
"418",1.99011543172949
"419",-4.27738159832862
"420",-1.03360093306621
"421",-0.260078170005729
"422",-1.44264797102234
"423",2.60770969301984
"424",1.53259704782269
"425",1.25946249204003
"426",0.125078190165251
"427",0.12492194004321
"428",-0.751883241402718
"429",-0.757579380845774
"430",-2.43758059981447
"431",0.129785871560006
"432",-1.43699402829531
"433",-0.395517984292759
"434",-0.662692948760935
"435",-0.533334597536239
"436",0.931477127454761
"437",2.22668007757512
"438",1.66991677576322
"439",0.887767403201778
"440",1.75223506922024
"441",-0.248447332766233
"442",-0.373832211060687
"443",-1.12995552539332
"444",-0.126342404677215
"445",0.252525386719427
"446",0.878850603307901
"447",-0.125078190165251
"448",-1.13280003052072
"449",-1.91699161077206
"450",-0.129115576361949
"451",2.80273122546557
"452",-2.41588354767357
"453",2.79205953986272
"454",-0.125234831646592
"455",2.47537391529384
"456",1.69701042184616
"457",2.25796877521653
"458",-2.49864277827303
"459",-1.94653347881033
"460",0.122774723832242
"461",0.122624172324404
"462",1.21804185568712
"463",-2.32711052510295
"464",-0.4968954323187
"465",1.60596410173452
"466",-0.245398896156646
"467",-0.369231188712771
"468",-3.25843363330045
"469",0.63492276786592
"470",0.50505157860683
"471",0.502513620267298
"472",-0.628537581496058
"473",0.126023961228761
"474",-3.72076274205999
"475",-0.655740054615928
"476",2.59754864032611
"477",0
"478",0.766287274556898
"479",3.0077455237278
"480",-0.247218914538916
"481",0.985229644301144
"482",-1.10906866941582
"483",1.47604155831207
"484",0.972061117062184
"485",2.03477995722658
"486",-0.356083462300916
"487",-1.55785055876883
"488",-1.70527883827192
"489",-2.36182513482084
"490",0.626961301359508
"491",-1.00503358535011
"492",-1.78348676360343
"493",0.38486256612944
"494",-0.256410396893791
"495",-0.385852568752965
"496",0.257400399517316
"497",-0.903815061506208
"498",-1.43699402829531
"499",3.23652845020317
"500",1.13997434647275
"501",-2.68044126597138
"502",1.79491998299812
"503",-1.40757282341846
"504",1.15311975991896
"505",-0.895719360401648
"506",0.768249617201588
"507",-2.19222189831516
"508",0.649774865751995
"509",0.387847932857088
"510",1.02696666374564
"511",0.255102179160493
"512",-1.15311975991896
"513",1.53455696746607
"514",-0.764334931256805
"515",-0.256082086167364
"516",0
"517",0
"518",-0.256739550524587
"519",0
"520",-0.644747559096981
"521",0.258398076592492
"522",0.257732101430053
"523",2.91713773002797
"524",2.34723561851422
"525",2.76959303892572
"526",-0.834828939147103
"527",-1.44755241737857
"528",0.605695370818982
"529",0
"530",-1.58250411443968
"531",0.122624172324404
"532",-1.98026272961798
"533",-1.76549352387205
"534",1.6404153337068
"535",-4.74143900796284
"536",2.20644901841021
"537",1.27552749751261
"538",0.126662461519311
"539",0.630916919326463
"540",-1.26583968719238
"541",-0.127469743200059
"542",-1.15459909970608
"543",0.128949082987173
"544",-1.16657188159626
"545",-0.522877008279909
"546",1.68944888987617
"547",1.91454475844353
"548",1.13137599002733
"549",0.623054975063653
"550",-0.873367996875496
"551",0.250313021811843
"552",0.995033085316832
"553",1.47422817372034
"554",-0.366524539829616
"555",0.366524539829616
"556",-0.488998529419193
"557",-0.614630084869416
"558",-1.6159456665604
"559",-0.376648279547664
"560",-0.50441468866782
"561",-0.506971935025069
"562",-1.66563748276758
"563",3.30398540781998
"564",-0.250313021811843
"565",0.125234831646592
"566",-0.376175992189154
"567",0.376175992189154
"568",-1.00629779986208
"569",0.630121807672923
"570",0.501254182354405
"571",-0.125078190165251
"572",0.374766210023969
"573",2.3414501585914
"574",1.45105327144144
"575",-0.481348703154794
"576",-0.48367688006139
"577",1.44406841547946
"578",-1.80836754332954
"579",8.28461858203191
"580",-5.52499535193256
"581",-1.1904902506318
"582",-0.841857046559591
"583",-0.605695370818982
"584",2.63804266801038
"585",0.707550121620049
"586",0.702579002440595
"587",1.50552930508492
"588",-0.460830308619409
"589",1.14811823739562
"590",-0.687287928776215
"591",-0.230149698827908
"592",-2.0955365175988
"593",1.28581549433684
"594",2.97504778818487
"595",0
"596",0
"597",-1.24788913731879
"598",3.25688527635348
"599",3.26115855887608
"600",-0.751479650248621
"601",-0.865806274311476
"602",2.68112574506567
"603",1.15729855576587
"604",0.937018828758474
"605",0.413651055177988
"606",0.206185640055878
"607",0.102933616911427
"608",-0.619197024792095
"609",1.33678083179922
"610",1.62110946280825
"611",-2.75106498820157
"612",-3.2548805038155
"613",0
"614",-3.69607288214366
"615",0.552182518430788
"616",-0.773912099295559
"617",-2.92813712507232
"618",-0.573067470898536
"619",0.114876520387375
"620",-1.85405079157426
"621",3.67435133728189
"622",-2.16532676492291
"623",1.60003413464413
"624",0.790517950711322
"625",0.112422721228089
"626",-2.73365541637505
"627",1.71727173737444
"628",2.68773177637467
"629",0.880093689504235
"630",-1.87954676200381
"631",-3.86851423112375
"632",-0.232288141613957
"633",-4.03376157265751
"634",3.56756026207639
"635",-1.05696814896876
"636",-1.78682538308457
"637",-1.20920457650286
"638",0
"639",0
"640",3.93610738805803
"641",0.466745304749505
"642",0.348634867943742
"643",1.49686156939217
"644",-0.458190950511161
"645",0.914292083267387
"646",-1.48999891227417
"647",-1.27834396256747
"648",2.4264621999631
"649",-0.57241140838884
"650",1.25500791542885
"651",0
"652",-1.25500791542885
"653",0.800461678261355
"654",0.56786069688437
"655",1.68448676982393
"656",-2.82345124625971
"657",0.343053509678892
"658",-2.77795641070755
"659",-1.65684263472325
"660",0.476191376024326
"661",0.473934536389686
"662",3.1416196233379
"663",2.15305767404068
"664",-7.08363377245611
"665",2.37823337179259
"666",-0.471143392131967
"667",-2.38959996283632
"668",-0.728158557126291
"669",0.486027688225255
"670",1.32452267500209
"671",-0.720291229405801
"672",1.90936588155797
"673",-0.355240160436798
"674",1.53034181398866
"675",-1.64903618994154
"676",-1.67668598570669
"677",1.67668598570669
"678",-0.476191376024326
"679",-0.358637563122777
"680",1.1904902506318
"681",2.91565842914556
"682",1.93517706609501
"683",0.786079286393493
"684",-1.46481492373347
"685",-1.48659112758294
"686",0.917437627604123
"687",-1.14811823739562
"688",0.919546709310026
"689",1.2507269352394
"690",2.01349084090561
"691",1.53849188394792
"692",0.76045993852194
"693",-0.76045993852194
"694",-0.437159166149614
"695",0
"696",-0.219298333501028
"697",0.10970928143732
"698",-0.770504637440528
"699",1.20814209742042
"700",1.40923741397083
"701",4.11233484627385
"702",0.10325246141889
"703",-0.10325246141889
"704",0.309438101474768
"705",0.411100270652254
"706",-1.44630620275548
"707",1.24096732157124
"708",0.307850422708755
"709",-2.70006018185058
"710",-0.105318598465898
"711",2.70286723879196
"712",-0.411100270652254
"713",-5.72189960348601
"714",1.94390570322223
"715",-0.428725201161972
"716",-0.646553976464181
"717",3.08699339358611
"718",-0.314960890289617
"719",0.941922191649169
"720",-0.208550649102168
"721",0.624351663968525
"722",0.414079266603151
"723",0.823049913651541
"724",2.72882015488429
"725",2.07210176375177
"726",-1.47567852458441
"727",-0.198412763504674
"728",-2.20892515464732
"729",-2.05135398331029
"730",1.03093696588612
"731",-0.411100270652254
"732",-1.76627968430383
"733",0.104766903244391
"734",-0.209643682652816
"735",-0.210084110881192
"736",0.314960890289617
"737",-1.58481922400235
"738",-1.07067403944243
"739",-0.323450416765914
"740",2.24248585398987
"741",1.57153574796283
"742",-0.835077921742
"743",-0.842110239640803
"744",-1.70579829045767
"745",-0.215285336110105
"746",2.02673603998775
"747",3.32325493444321
"748",-2.27282510775559
"749",2.17062785818629
"750",1.01730277130505
"751",-0.405680069561454
"752",1.21213605323449
"753",-0.604231445596248
"754",-0.404858852600043
"755",-2.04925203901172
"756",-0.936044275956371
"757",1.76079121895807
"758",-0.617921636595797
"759",0.206398422085119
"760",1.73739679360532
"761",0.404449489650638
"762",0.904074465214944
"763",1.2916225266546
"764",0.197238722720439
"765",0.589392668877808
"766",0.488520756604904
"767",1.73917427118693
"768",-0.383877630716567
"769",0.096107647955046
"770",0
"771",-0.868312257346071
"772",0.868312257346071
"773",0.860837453660013
"774",-0.0952834755271859
"775",0
"776",0
"777",1.04315787098157
"778",-0.378072283990605
"779",1.12995552539332
"780",0
"781",-0.187441479435035
"782",1.0266072430599
"783",0.463178225003835
"784",-1.11525319504753
"785",1.66824999599364
"786",0.549955556603843
"787",0.182648452603429
"788",2.16614967811792
"789",-0.178731057409554
"790",0.267976935711545
"791",0
"792",1.2411506843343
"793",-2.31739425651361
"794",-2.09574868564864
"795",-1.11112254250707
"796",-0.186393343806257
"797",0.186393343806257
"798",2.39201837176521
"799",0.814852856390491
"800",0.89767209615581
"801",-0.178890924272457
"802",-1.806733879397
"803",0.0911161794245441
"804",0.81633106391612
"805",-0.998646520067625
"806",-1.47061473896954
"807",10.2021614392312
"808",1.6584128015535
"809",-1.32452267500205
"810",1.2422519998557
"811",-0.412371718386195
"812",1.39518061201245
"813",-1.1475535766861
"814",1.1475535766861
"815",-0.900538218479907
"816",0.574007316106018
"817",-1.48272897624171
"818",-0.499169089724116
"819",-0.501673292959826
"820",-0.588484254024513
"821",-2.21662954572603
"822",0
"823",-1.47636203055996
"824",-0.438404910853452
"825",-0.440335365826972
"826",-0.353669687834479
"827",-0.26607554500262
"828",2.02204691491201
"829",-1.04987840982198
"830",0.61376781892073
"831",-0.262582207766737
"832",-2.84463625117088
"833",-0.0902120043137611
"834",1.61149413924062
"835",0.972168505090032
"836",0.351185611153992
"837",1.04621704069832
"838",2.06015869912179
"839",-0.51107436625597
"840",-0.0854335805915429
"841",-1.3769580723757
"842",0
"843",0.77687054506197
"844",0.171821348113665
"845",-0.775531676747843
"846",0.689657905906049
"847",-0.344234419097278
"848",0
"849",0
"850",0
"851",-0.431966114451621
"852",-0.173310268683524
"853",2.1450843942473
"854",-1.53980801111215
"855",0.772867737165805
"856",-0.5145808953404
"857",-0.603710328634177
"858",-0.0865426276428494
"859",-0.956945101615103
"860",-0.966191091173663
"861",1.83651860400382
"862",1.46239165296724
"863",1.60952225078579
"864",-2.29504335869106
"865",-1.47252552439796
"866",0
"867",-0.788440352414899
"868",-1.41720706783759
"869",2.03097488675832
"870",-0.438020849256082
"871",-0.43994791594848
"872",-0.264900817157709
"873",-0.888105304396047
"874",-1.25674903635229
"875",-0.998646520067625
"876",2.52265629456754
"877",-3.25526030377481
"878",0.823803285934233
"879",-0.182481802462942
"880",0.637234746225879
"881",-0.363636764338393
"882",0.454339718402652
"883",1.7969935484941
"884",-0.625281179718717
"885",0
"886",0.0895656127944289
"887",0.0894854645844045
"888",2.99581875407919
"889",2.14692660044404
"890",-0.340425860680149
"891",-0.170648505575821
"892",-2.94648698471813
"893",-0.264200946283832
"894",0.877968765204562
"895",-0.0874508144932395
"896",-0.262812240626964
"897",1.48021858051353
"898",1.54376993845831
"899",2.52114193464958
"900",1.23712918025469
"901",0.653597097978542
"902",3.0475493997034
"903",1.17786991926128
"904",-2.28987502366906
"905",-1.28619136424075
"906",-0.975617494536474
"907",-0.655740054615928
"908",1.30720815673531
"909",-0.0812017909011864
"910",1.85115950084125
"911",0.397931285148134
"912",1.10585645130592
"913",-0.393546356023533
"914",1.3317862332149
"915",0.543268701322708
"916",0.231928979109064
"917",-0.0772499072791977
"918",3.56774082208324
"919",-0.298730617973542
"920",0.522194398115206
"921",-1.12234623698497
"922",-2.12935802007399
"923",0.918139579029109
"924",-1.22606899863524
"925",-0.618718137725649
"926",-2.03768805886964
"927",-0.635427078460671
"928",-2.82847138385822
"929",0.0819336383402369
"930",-0.492611833605583
"931",0.0822706751463453
"932",-3.17486983145803
"933",0.761103039813582
"934",-0.931026615109554
"935",-3.99012167521859
"936",-1.78576174000065
"937",1.69722698432819
"938",-0.621947806701995
"939",-4.18623453609119
"940",3.20100489179
"941",0.449035330162628
"942",-0.719427563402686
"943",-3.3030525676482
"944",0.372439909098254
"945",0.740744127786153
"946",0.18433184942892
"947",2.72496424473756
"948",-1.17171236877538
"949",0
"950",-1.00228629486518
"951",-2.03522288488989
"952",0
"953",2.85602092667281
"954",3.65622534932757
"955",1.56388938844549
"956",0.772867737165805
"957",-1.29145144040237
"958",4.90377195612148
"959",-0.995033085316788
"960",0.415801014866357
"961",0
"962",-1.84259819463684
"963",-0.4235499766855
"964",-1.53980801111215
"965",0.172265331144628
"966",1.62188787855055
"967",0.590968372522793
"968",-0.168492036491941
"969",1.25682425223128
"970",-3.04334560801824
"971",-0.775531676747843
"972",0.861331767811491
"973",0.93897403498393
"974",2.68247433545157
"975",-1.16473862491815
"976",-0.924764892166019
"977",-0.763038886569145
"978",-3.02398851897183
"979",-2.30711209013119
"980",0.982589415129143
"981",-1.43243272881537
"982",0.180180228926297
"983",-0.180180228926297
"984",-1.72810121271776
"985",-1.38570346614264
"986",0.649051884466401
"987",2.10341545454265
"988",-0.817814644389259
"989",-3.15132657060766
"990",-2.28581380760504
"991",-0.773698250215249
"992",-1.27016851751214
"993",0.588236990306656
"994",0
"995",0.584796988242298
"996",-0.780491766938374
"997",-0.786631391598247
"998",-3.31189325840655
"999",0.2038736689848
"1000",-2.05768576887593
"1001",-0.939954701150425
"1002",-2.12097028068583
"1003",-3.15758404551674
"1004",0.771353686778165
"1005",1.95658415538804
"1006",-0.431500130141327
"1007",2.66682470821613
"1008",-4.3017385083691
"1009",-11.0256486270033
"1010",-1.23458358222992
"1011",-0.998759862834842
"1012",-4.49081231035691
"1013",1.69164736667007
"1014",-0.777205984770291
"1015",1.42029501779937
"1016",-1.81117499430461
"1017",4.09264277092172
"1018",0.375234961855053
"1019",1.73271661725036
"1020",0.367422336188428
"1021",-1.35386683327985
"1022",8.09002180876659
"1023",-0.918490957707263
"1024",1.37459209046349
"1025",0.680274732275254
"1026",0.22573373016499
"1027",-0.22573373016499
"1028",-3.80011181786135
"1029",0.351494210744452
"1030",-5.16011287750824
"1031",-1.11456262149163
"1032",1.48333992941012
"1033",-1.23458358222992
"1034",0.865806274311431
"1035",0
"1036",0
"1037",0
"1038",0.491401480242892
"1039",-1.10906866941582
"1040",0
"1041",0
"1042",0.740744127786197
"1043",-1.98764307575954
"1044",-3.70649456425429
"1045",-4.25596144187961
"1046",-0.272109011436061
"1047",-4.60011415799255
"1048",-0.28571448007797
"1049",-3.19794693215354
"1050",2.48006875945295
"1051",-3.66879003785761
"1052",-3.80853340238747
"1053",4.99725468079213
"1054",-0.741293238912544
"1055",-3.79120460222491
"1056",0.462606838878221
"1057",-6.67974809235157
"1058",2.59754864032606
"1059",1.11554941717855
"1060",-2.40588990076933
"1061",3.35226920386436
"1062",5.64604553401435
"1063",0.444116199996802
"1064",6.1579939097826
"1065",0.554018037561543
"1066",-3.22835053511263
"1067",-4.52301746495782
"1068",-14.5975234812017
"1069",-3.33656938438003
"1070",2.12022076506029
"1071",0.34904049397686
"1072",1.21213605323447
"1073",-2.43914531241589
"1074",-3.77403279828472
"1075",0.72993024816117
"1076",-1.83491386681964
"1077",0.554018037561521
"1078",-0.369004108745385
"1079",-1.86572576045427
"1080",0.750472565406768
"1081",1.66824999599362
"1082",-0.18399269220073
"1083",-1.85878957680909
"1084",0.561273690495767
"1085",-0.373832211060732
"1086",-5.38591696727293
"1087",1.17879557520422
"1088",-3.98459085471996
"1089",-0.816331063916098
"1090",-2.48975516217271
"1091",-0.843886864586474
"1092",0.211640290637782
"1093",-3.6602578977547
"1094",-2.66682470821611
"1095",-6.03431299074686
"1096",3.06266575789913
"1097",-2.82371701816098
"1098",-2.66037455179762
"1099",0
"1100",0
"1101",10.0200165098517
"1102",-2.24224640558324
"1103",0.67796869853789
"1104",-0.9049835519918
"1105",1.12995552539332
"1106",9.01898409163497
"1107",4.02468805085934
"1108",-3.81955977380362
"1109",1.22201113347755
"1110",2.79459303905594
"1111",-6.92741258834055
"1112",-1.70216875694305
"1113",-1.29591446425055
"1114",2.78688990087925
"1115",-1.49097543662871
"1116",-1.95022432314413
"1117",9.39167287975244
"1118",-1.20241929668017
"1119",5.30055373399956
"1120",-4.09813443731939
"1121",2.36231457634359
"1122",8.0341974472119
"1123",3.18048008700664
"1124",1.03807160545606
"1125",2.54899102134387
"1126",1.00167782434712
"1127",-0.166251077361346
"1128",4.87109280060056
"1129",0.158353160564428
"1130",2.19101096357444
"1131",3.19905421330218
"1132",-1.20665114131164
"1133",-2.6135230812546
"1134",1.39213385186081
"1135",3.76834338343948
"1136",0.147819686931094
"1137",0.589103323723728
"1138",1.31292914417929
"1139",2.99808322119357
"1140",-5.64140892800913
"1141",-7.0907969423051
"1142",4.8333647384512
"1143",-4.355276178417
"1144",-2.49509925494744
"1145",-1.23002780816517
"1146",3.08716636670872
"1147",-10.5360515657826
"1148",2.89113434944199
"1149",-2.0943173845243
"1150",7.14589639821448
"1151",1.79012103292404
"1152",0.482704074831575
"1153",-2.76665327181387
"1154",-2.67574491695493
"1155",-0.765635386199315
"1156",1.69352057575829
"1157",5.39346392349471
"1158",0.871292640692389
"1159",2.41538816734284
"1160",2.65872098049693
"1161",-0.601505572976113
"1162",-1.74975936209627
"1163",-2.56523976722083
"1164",-2.55197262080953
"1165",-2.45310747497813
"1166",1.47907380013965
"1167",-5.44751347982653
"1168",-2.08884879473554
"1169",-2.7643311668256
"1170",-13.1209110584852
"1171",-3.35461224912037
"1172",-1.50378773645405
"1173",1.92932029346788
"1174",1.57981168765913
"1175",-4.8163401378623
"1176",5.54513045362144
"1177",-4.34620601076936
"1178",-4.99826408677355
"1179",2.91827667570599
"1180",-3.48938045525742
"1181",2.60048571353282
"1182",9.16508953795354
"1183",8.01993615471239
"1184",-1.51518050206023
"1185",-7.83742529902214
"1186",4.73640162476612
"1187",-5.04647939259093
"1188",5.14485618360419
"1189",-4.93803087719829
"1190",18.0080756063175
"1191",-4.13973685292242
"1192",1.78257839526006
"1193",0.176522552456926
"1194",4.73614124030843
"1195",1.66809539240109
"1196",1.23306124574787
"1197",-7.81382043091432
"1198",4.99673273424468
"1199",-1.69495583137733
"1200",0.85106896679088
"1201",5.76291128366364
"1202",-0.400802139753886
"1203",-5.70166804402359
"1204",-1.36988443581618
"1205",5.20688556311304
"1206",-1.15227612367805
"1207",-1.58534818039784
"1208",2.57382410365203
"1209",-0.328407520118978
"1210",-2.41376679164444
"1211",-5.27575859100322
"1212",-7.94508165642174
"1213",-3.12525435041044
"1214",9.72923410083162
"1215",-5.07723253734231
"1216",1.31704631897449
"1217",-1.4117881545785
"1218",-1.91393402106974
"1219",-5.46041340348518
"1220",-29.1772057703306
"1221",6.73521820294916
"1222",3.39015516756813
"1223",1.22700925918142
"1224",0.365186041877119
